PERIOD,LOCATION,OBSERVED_OR_FORECAST_VALUE,LOG1P_VALUE,TREND_COMPONENT,SEASONAL_COMPONENT,RESIDUAL_COMPONENT,RESIDUAL_Z_SCORE,RESIDUAL_ANOMALY,TREND_STRENGTH,SEASONAL_STRENGTH,SERIES_STATUS
2028-08,KIDAPAWAN,1.9764233676427176,1.0907223674853948,1.040883304185024,6.161214599704732e-05,0.04977745115437364,0.20183366182975224,0,0.6565761668958854,0.0,FORECAST SCENARIO
2028-09,KIDAPAWAN,1.0581442414325397,0.7218047231154379,1.021491809282802,6.161214599704732e-05,-0.2997486983133612,-1.2136452412779941,0,0.6565761668958854,0.0,FORECAST SCENARIO
2028-10,KIDAPAWAN,1.91650992589086,1.070387670562822,1.0008256807395919,6.161214599704732e-05,0.06950037767723298,0.28170575850453533,0,0.6565761668958854,0.0,FORECAST SCENARIO
2028-11,KIDAPAWAN,2.388022977665244,1.2202465588403766,0.9821367957268196,6.161214599704732e-05,0.23804815096756,0.9642750530238525,0,0.6565761668958854,0.0,FORECAST SCENARIO
2028-12,KIDAPAWAN,0.8462149967953602,0.6131375956019991,0.9692923557539362,6.161214599704732e-05,-0.3562163722979342,-1.442322841950923,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-01,KIDAPAWAN,0.5452209293986426,0.43516689650122775,0.9556768801538285,-0.0006777336059675204,-0.5198322500466331,-2.10491939880201,1,0.6565761668958854,0.0,FORECAST SCENARIO
2029-02,KIDAPAWAN,2.333949873694278,1.2041577493308375,0.9468400384865533,6.161214599704732e-05,0.2572560986982872,1.0420616358767913,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-03,KIDAPAWAN,2.6111445802995084,1.2840247803471543,0.9398054151345777,6.161214599704732e-05,0.34415775306657953,1.3939879755535138,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-04,KIDAPAWAN,2.4366651719027415,1.2345015744148082,0.9341701139916291,6.161214599704732e-05,0.3002698482771821,1.2162547689662682,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-05,KIDAPAWAN,0.9150735399326834,0.6497560239488899,0.9299559517938115,6.161214599704732e-05,-0.2802615399909187,-1.1347279370106513,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-06,KIDAPAWAN,1.8211016938556503,1.037127480237768,0.9306270212961495,6.161214599704732e-05,0.10643884679562136,0.4312957786784116,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-07,KIDAPAWAN,1.227872382449025,0.8010470414519246,0.9298973578829015,6.161214599704732e-05,-0.12891192857697392,-0.5218061791500992,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-08,KIDAPAWAN,1.7354799016439542,1.0063068872616887,0.9280730208361114,6.161214599704732e-05,0.07817225427958023,0.3168243280297872,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-09,KIDAPAWAN,0.9235666815719459,0.6541811094000514,0.9241392301071122,6.161214599704732e-05,-0.27001973285305786,-1.0932516069694893,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-10,KIDAPAWAN,1.7726893237058403,1.019817724189014,0.9262874814487039,6.161214599704732e-05,0.09346863059431314,0.3787701881620636,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-11,KIDAPAWAN,2.4154163133467397,1.228299392868431,0.9315645619918853,6.161214599704732e-05,0.2966732187305486,1.2016894689070126,0,0.6565761668958854,0.0,FORECAST SCENARIO
2029-12,KIDAPAWAN,0.8301201760009418,0.6043816346430229,0.9347675184230558,6.161214599704732e-05,-0.33044749592603,-1.3379664127774054,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-01,KIDAPAWAN,0.5117604791374426,0.41327485193974695,0.9391613124456225,-0.0006777336059675204,-0.5252087268999079,-2.1266925610402194,1,0.6565761668958854,0.0,FORECAST SCENARIO
2030-02,KIDAPAWAN,2.1802259908844106,1.1569522605828468,0.942761461694888,6.161214599704732e-05,0.21412918674196185,0.8674102281829047,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-03,KIDAPAWAN,2.705446619088524,1.3098037964462543,0.9488941579227457,6.161214599704732e-05,0.3608480263775116,1.4615787117393553,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-04,KIDAPAWAN,2.661330261971792,1.2978265409329854,0.9535872588363371,6.161214599704732e-05,0.3441776699506513,1.3940686331216592,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-05,KIDAPAWAN,0.9901131593664297,0.6881915011229358,0.95732283457463,6.161214599704732e-05,-0.2691929455976912,-1.0899033598666272,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-06,KIDAPAWAN,1.9738369117114585,1.089853008508567,0.9612434354121602,6.161214599704732e-05,0.1285479609504097,0.5208312389012315,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-07,KIDAPAWAN,1.326229769782232,0.8442488324431103,0.9642405355521436,6.161214599704732e-05,-0.12005331525503034,-0.4859313804058699,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-08,KIDAPAWAN,1.9443828659784361,1.0798992419959823,0.9649169180000903,6.161214599704732e-05,0.11492071184989498,0.4656448568850464,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-09,KIDAPAWAN,1.0350050904949462,0.7104983203631476,0.9689448267616458,6.161214599704732e-05,-0.25850811854449524,-1.0466329284548856,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-10,KIDAPAWAN,1.8998083048986647,1.0646446330485297,0.9736633527803864,6.161214599704732e-05,0.09091966812214629,0.36844763401365477,0,0.6565761668958854,0.0,FORECAST SCENARIO
