LOCATION,PERIOD,YEAR,MONTH,HORIZON_MONTH,PSGC,PROVINCE,BASE_REGIONAL_SCENARIO_CASES,MODEL_REGIONAL_INPUT_CASES,REGIONAL_SCENARIO_CASES,REGIONAL_DYNAMIC_RATIO,MLR_CASES,LSTM_CASES,HYBRID_CASES_BEFORE_SPATIAL,MECHANISTIC_DIAGNOSES,NEIGHBOR_SPATIAL_LAG_CASES,PREDICTED_CASES,LOWER_80,UPPER_80,LOWER_95,UPPER_95,POPULATION,MONTHLY_POPULATION_GROWTH_RATE,NATURAL_POPULATION_CHANGE,NET_MIGRATION_CHANGE,PLHIV_NET_MIGRATION,DENSITY,ACTIVE_TESTING_CENTERS,NEW_TESTING_CENTERS_OPENED,PENDING_TESTING_CENTERS,CENTER_ESTABLISHMENT_SCHEDULED_FOR,TESTING_ACCESS_SCORE,CENTER_EFFECT_ON_TRANSMISSION,HISTORICAL_SHARE,NEW_INFECTIONS_ESTIMATE,LOCAL_INFECTIOUS_PREVALENCE,NEIGHBOR_INFECTIOUS_PREVALENCE,LOCAL_FORCE_OF_INFECTION_SCORE,EFFECTIVE_INFECTIOUS_POOL,PLHIV_UNDIAGNOSED,PLHIV_DIAGNOSED_NOT_ON_ART,PLHIV_ON_ART_UNSUPPRESSED,PLHIV_VIRALLY_SUPPRESSED,TOTAL_PLHIV,NEW_ART_ENROLLMENTS,NEWLY_VIRALLY_SUPPRESSED,TREATMENT_INTERRUPTION,PLHIV_ATTRITION,ART_COVERAGE,VIRAL_SUPPRESSION_COVERAGE,INFECTIOUS_POOL_REDUCTION_FROM_TREATMENT,TREATMENT_DECOMPOSITION_RATE,ROLLING_12M_CASES,ROLLING_12M_RATE_PER_100K,DIAGNOSIS_GROWTH_RATIO,PROVISIONAL_CENTER_NEED_SCORE,DATA_STATUS,GLOBAL_MORANS_I,LOCAL_MORANS_I,LOCAL_SPATIAL_LAG_Z,LOCAL_MORAN_CLUSTER,GI_STAR_Z_SCORE,GI_STAR_P_VALUE,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,NEIGHBOR_RATE_PER_100K,NEIGHBOR_INFECTIOUS_POOL_PER_100K,NEW_INFECTION_RATE_PER_100K,TRANSMISSION_PRESSURE_INDEX,TRANSMISSION_PRESSURE_LEVEL,TESTING_CENTER_NEED_SCORE,AUTOMATIC_ALERT,ALERT_REASON
KIDAPAWAN,2031-11,2031,11,83,1204704000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,2.2970355441739816,2.5834553241729736,2.266249601339914,0.32246250978436786,0.31869000372218115,2.7478717351455035,0.47528732994115996,5.020456140349847,0.0,6.222337752462597,177865.94711403144,0.0009248143397584396,116.95352422111053,47.387469317229446,0.08516971373271215,496.1391557083471,2.0,0,0,,0.7702669986095593,0.13864805974972066,0.0345921803878233,0.6740964609119359,0.00015947278604793488,0.0001903849601107771,37.07204103786986,28.36477812932924,11.969755909716575,10.521329133796646,15.895499441562574,292.75384491636896,331.14042940144475,2.5893926678658974,2.3229317457749996,0.6199004515042937,0.16049734829457662,0.9320799182263333,0.8840776266598985,1.8940815349230615,0.06677582762280017,22.36342661489015,12.57319176478045,1.537523817055084,41.322547677982115,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,0.0016659055199231148,0.0018820507450658108,NOT_SIGNIFICANT,0.38585355470408483,0.6996051298266261,NOT_SIGNIFICANT,0,0,8.651061777450302,19.03849601107771,0.37899129757522765,49.89238880613755,MODERATE,46.92722518700022,0,NONE
LIBUNGAN,2031-11,2031,11,83,1204705000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.08718655412122932,0.4275876581668854,0.13388964836262215,0.24725035412565163,0.2397616201365845,0.6711459088662494,0.0,1.9881136632186638,0.0,2.684606750153872,62398.4171397924,0.000738115431716091,35.261205155429714,10.762058968637449,0.01934269744175081,361.7300788719683,1.0,0,0,,0.7770094142932633,0.13986169457278738,0.0,0.20721769457328013,0.0002557217112576592,0.0002850083861286616,18.23226331695751,15.956630010756964,11.14117632984761,2.9847574390574687,4.740435076213429,84.30700882317244,103.17337766829095,0.7391231911284375,0.6969501969126348,0.1775150235798997,0.05785456435786321,0.863085477202066,0.8171391760985561,0.5467512543874837,0.03426483248774322,6.904035058140244,11.064439411456542,1.3058547913904284,38.15766734031935,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.10961177152636915,-0.20098236742864853,NOT_SIGNIFICANT,-0.26688802574499226,0.7895553764262643,NOT_SIGNIFICANT,0,0,7.750251729373721,28.50083861286616,0.3320880626010853,51.55036766552066,MODERATE,41.885304050143375,1,NEIGHBOR_INFECTIOUS_PRESSURE
MAGPET,2031-11,2031,11,83,1204706000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.18315051020586576,0.3634338974952698,0.2035684387778098,0.06765984311453888,0.28081651856443274,0.476629502997089,0.0,1.6653730516987224,0.0,2.294053337205514,58527.9358935013,0.0005917362296550266,33.02326707538498,1.5893514993165891,0.0028565486650335642,77.47898679081614,0.0,0,0,,0.15917233062883104,0.028651019513189588,0.0019417475728155341,0.12345710900502808,0.00023545513234772854,0.0001777579083135193,12.12684843250353,13.78070289184372,7.302505095180534,5.175208844326117,6.999171578276937,50.49994477271355,69.97683029049713,0.5899960193916107,0.49744141816102844,0.21922089991712634,0.04299980628206186,0.8216879231638886,0.7216666511339747,0.42583718632220324,0.030900977233479163,4.675516268759084,7.988520690814648,1.1410051529271148,48.86585979972197,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.03653133510379989,0.24796650273325194,NOT_SIGNIFICANT,0.47123303364891134,0.6374743313106702,NOT_SIGNIFICANT,0,0,9.743788382845212,17.775790831351934,0.2109370629944533,45.85443505559314,MODERATE,52.5922666534896,0,NONE
MAKILALA,2031-11,2031,11,83,1204707000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.08825833035603735,0.40335386991500854,0.1312514438576004,0.21037537587011396,0.6210453517510027,0.7966244252296103,0.0,2.1900602661694477,0.0,2.9269943536555707,95237.89959304994,0.0007103975320494893,54.90089015722331,12.707849589396336,0.02283987575790909,277.1768904311305,1.0,0,0,,0.7746508815619221,0.13943715868114598,0.0,0.20982641192928064,0.0001613895875451635,0.00017828554741755942,16.172906590575074,15.370405333990023,9.211816080137133,3.856800143295101,5.8106902131589635,106.55886536413725,125.43817180072844,0.9541134202326376,0.8525025443963622,0.2244329641567122,0.06576507885601682,0.8958162731820336,0.8494931314322491,0.6972951075239486,0.04536608452230953,8.104692587082363,8.5099446981859,1.066869885855242,36.2243635139692,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.012373301650934998,0.41385285963174506,NOT_SIGNIFICANT,0.7592763776682293,0.4476872452923205,NOT_SIGNIFICANT,0,0,10.480399063408328,17.828554741755944,0.2203181851194384,40.07199800845968,LOW,38.59919918407362,0,NONE
MATALAM,2031-11,2031,11,83,1204708000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.20990249820966522,0.5239375233650208,0.24890773006672878,0.1769802503693422,0.4829357273305137,0.8345283528516256,0.0,2.250251251932005,0.0,2.9989720987155444,87221.20577203033,0.0006602496622603038,50.127233203419095,7.422541230371024,0.01334056705007673,183.23738105977827,1.0,0,0,,0.8161325845730298,0.14690386522314536,0.0019417475728155341,0.17948022956538934,0.00014391455289814288,0.0001608207949095769,11.956597067729783,12.552400831918664,7.2497950347079145,3.3601351075417463,4.816697483236219,93.75570379160686,109.18233141709274,0.8687811600126811,0.7330154094867894,0.18574575703308446,0.05630176720571721,0.9028237444232791,0.8587076551190882,0.6271480349148504,0.049962397099375395,6.947160243990947,7.964989915581662,1.2321513496094396,32.99688491640996,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.09483414179345738,0.6213626622977595,NOT_SIGNIFICANT,1.2742341991690436,0.2025804283922975,NOT_SIGNIFICANT,0,0,11.401836726053862,16.082079490957693,0.20577590962740874,40.78893305558994,LOW,36.952114301237586,0,NONE
MIDSAYAP,2031-11,2031,11,83,1204709000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.8245161634580531,1.099024772644043,0.8384087296648667,0.26244086598192123,0.17746400546159707,1.2977808834914488,0.0,2.9619472126034916,0.0,3.8420601386081445,126093.86887316393,0.0008066667380028925,74.36619098524085,27.267554339019085,0.04900809920231478,434.80674294925143,2.0,0,0,,0.8184884475251429,0.14732792055452573,0.011264240797747785,0.4053409476524746,0.00015125558873145198,0.00032115553911397395,28.89329687178174,19.072402371836915,10.39422656770485,5.357511575361157,8.832709974381082,178.51414497256914,203.09859309001624,1.3732758160217629,1.3469378509562622,0.35139746648085,0.10055755709211078,0.9224428987743671,0.8789531343205764,1.025216028304532,0.0537539009673164,13.147559101260876,10.426802840418691,1.6344159378185275,35.42098233483808,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,0.04093051360688822,0.1018722213182369,NOT_SIGNIFICANT,0.3652995493219155,0.7148878147854664,NOT_SIGNIFICANT,0,0,9.095063496293248,32.1155539113974,0.3214596802166499,51.23575843241313,MODERATE,41.38805420857272,0,NEIGHBOR_INFECTIOUS_PRESSURE
M'LANG,2031-11,2031,11,83,1204710000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,2.5990196143814934,1.9540807008743286,2.4234153420362325,0.2002829712740591,0.4108327613624292,2.5691622652058523,0.36247783518818943,4.775846695223516,0.0,5.942876370381062,106778.91377765257,0.0007574211982370738,62.72108199359938,18.094319528050256,0.03252100263205963,342.12995837540075,2.0,0,0,,0.9048473946564521,0.16287253103816138,0.039470229168311104,0.5430517443373957,0.00013337002816755228,0.000161076128795861,15.90016130743091,14.241106738226161,5.228175576304006,5.908176970635739,7.8865784823934435,184.66006001191226,203.68299104124546,1.6658438541603569,1.2937954447244155,0.3162034945134628,0.09516027046694342,0.9453250735861167,0.9066052058049311,1.1824141769217984,0.08302825044825675,12.371526960461713,11.586114264304225,2.5807667263191747,31.479741897203567,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,0.1998777615470436,0.30153734766184415,NOT_SIGNIFICANT,0.9362253197975449,0.34915718937015383,NOT_SIGNIFICANT,0,0,9.981667237254786,16.1076128795861,0.5085758274973662,58.258601425718446,MODERATE,42.06480320041043,0,NONE
PIGKAWAYAN,2031-11,2031,11,83,1204711000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.8843872441271454,0.45127061009407043,0.7935943833401773,0.12219842980837727,0.2310864386237303,0.9551114408296429,0.0,2.4395118823192234,0.0,3.2245536134658193,57126.96583967653,0.000639385234486145,32.26756595864902,4.235233139473097,0.007612003748616912,167.97094901291172,0.0,0,0,,0.13486291570911474,0.02427532482764065,0.013052858683926645,0.25984319928105337,0.00037828557920035143,0.00030312319928356695,21.334983358747248,21.610307360620727,13.843734516779579,6.167136616547877,7.697242512632136,52.44983398882675,80.15794763478634,0.6765679382870241,0.5255705553601355,0.234466739303354,0.05535730537338501,0.7503569923658663,0.6543310493402025,0.48024642478842816,0.022223026113157223,5.244153481123494,9.179821480176109,2.06443493752846,55.11105738921307,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,0.000731176183965231,0.006044781299050783,NOT_SIGNIFICANT,0.07846829627085457,0.9374555483516444,NOT_SIGNIFICANT,0,0,8.669546189572559,30.312319928356693,0.4548520921105595,71.13519605090785,HIGH,66.5180615128181,1,TRANSMISSION_PRESSURE_PROXY+NEIGHBOR_INFECTIOUS_PRESSURE
PIKIT,2031-11,2031,11,83,1204712000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.06091222434391584,0.13300032913684845,0.069464895514691,0.14416632711490615,0.2531263784563451,0.43643096401668935,0.0,1.5969106974727443,0.0,2.210643349019706,71433.7264513087,0.0006165188367848184,40.50247605818289,3.5106269736941185,0.0063096657973071716,118.15083229748636,0.0,0,0,,0.10459527932266886,0.018827150278080396,0.0,0.16354501638993169,0.00035403605044191725,0.00023937781179586537,22.994589913392932,25.290114381169644,18.888101748687628,4.9990124760038555,6.4118124813239765,46.07097821590462,76.36990492192008,0.5168014321855454,0.41564284259954093,0.20811558331037977,0.057950059316038575,0.687218227531991,0.6032609083775498,0.3693925280136783,0.014606202346349144,3.848218358342286,5.387116911736844,1.1199637235615425,52.63776309771596,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,0.013746436705885242,-0.018749430418686347,NOT_SIGNIFICANT,-0.407651561358352,0.6835295040574929,NOT_SIGNIFICANT,0,0,8.55944864141431,23.937781179586537,0.22894649980413484,48.58449605112994,MODERATE,56.07109951374694,1,NEIGHBOR_INFECTIOUS_PRESSURE
PRESIDENT ROXAS,2031-11,2031,11,83,1204713000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.18163708591943165,0.1543303281068802,0.17194557214247744,0.08434622737595934,0.25586891905221304,0.3804209370753322,0.0,1.5003309976558585,0.0,2.0926079251703644,54280.23054417795,0.0005912841452415663,30.387968675515747,1.6881049715231955,0.0030340387289498907,87.80362344673604,0.0,0,0,,0.15039285468358377,0.027070713843045078,0.0019417475728155341,0.12459695128833675,0.0002777954995952983,0.00017112894358112092,12.927981488383818,15.078803762167885,9.605790365186985,4.3815043709317765,6.043141447622963,44.0273411766253,64.05777736036703,0.4911576783507149,0.4233936205502109,0.19196980043854667,0.04215082076540152,0.7816456437845002,0.6873067251294502,0.3561707283589455,0.023620622297145583,3.911291914421035,7.205739318365067,1.1617742003096627,47.19327177900577,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.0412504173041619,0.12747041733116507,NOT_SIGNIFICANT,0.21754824629545227,0.8277811120625571,NOT_SIGNIFICANT,0,0,9.208731099457315,17.112894358112094,0.22954388741390652,45.59800976821663,MODERATE,50.41874431620891,0,NONE
TULUNAN,2031-11,2031,11,83,1204714000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.7861794281816861,0.51236891746521,0.721624545483818,0.20802718710517226,0.48816909725419777,1.115074152896927,0.0,2.685953964660083,0.0,3.51673127540534,66578.24330483808,0.0007072958212732683,37.741209829474904,9.316020065689727,0.016743725156779184,295.9028285356333,1.0,0,0,,0.8887009805659614,0.15996617650187303,0.011111111111111112,0.25911412240330634,0.000184844243107022,0.00010753760644533743,11.17633727182201,12.306604991077949,7.684500024256918,2.914720753082926,4.113528005546565,86.65498380252639,101.3677325854128,0.8102367940025889,0.6658677170357621,0.15339630372401367,0.05301525431659197,0.8954379218415595,0.8548576710987454,0.5816911616479129,0.047266582625316064,6.507204060223548,9.773769533733981,2.007690494944744,31.24756157958765,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.045783711501352985,-0.1797425121375393,NOT_SIGNIFICANT,-0.14691992536854895,0.8831952244174244,NOT_SIGNIFICANT,0,0,7.844566322529924,10.753760644533743,0.38918738245602996,41.66401682054608,LOW,36.60595822491943,0,NONE
ANTIPAS,2031-11,2031,11,83,1204715000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.08517397012907217,0.24171848595142365,0.10523118560403884,0.004494994247397573,0.1240606649913774,0.07788677812151376,0.0,0.9464989898335741,0.0,1.405874246885662,28568.13776177732,0.0005969592108228117,15.696780624112648,1.3470578724546598,0.002421073229513987,125.18952533788136,1.0,0,0,,0.8601533854727387,0.15482760938509296,0.0,0.0659791665363177,7.770618635605735e-05,0.00021739766671607805,2.804838751214181,2.2199210367621878,0.001675713535821421,1.3914937144698678,2.840922545578637,55.21001362885272,59.44410560243705,0.36806667791553227,0.4489844076186037,0.10271617841796814,0.026041716233211415,0.9765633713572338,0.9287718785458395,0.2906151997832021,0.1309124040768008,4.158863222105391,14.557698008827629,0.5215674087102661,32.37789349125408,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.41541929804759214,-0.31186005131241434,HIGH-LOW,0.039530343025339185,0.968467562180889,NOT_SIGNIFICANT,0,0,7.257904512207096,21.739766671607807,0.23095368373851233,36.44669203737567,LOW,33.502867555241274,0,NONE
BANISILAN,2031-11,2031,11,83,1204716000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.059620420671156416,0.06811322271823883,0.058975155547567396,0.0719438420391486,0.18357510370805824,0.2386877359581868,0.0,1.2486830135122324,0.0,1.7828302819846527,50824.35584012555,0.0005860324184194798,28.248390979592894,1.5188845995096194,0.002729898186106022,87.97729032914371,0.0,0,0,,0.10532640365485398,0.018958752657873716,0.0,0.1064330211292642,0.00026310661487454764,0.00027313846319364417,12.968628668280923,13.37222421827488,9.311106175933814,3.3189287202814293,4.2942804996980986,28.08321209113396,45.0075274870473,0.3445385945127778,0.27873217980768444,0.12932953191623905,0.03265109507682555,0.7193794993548571,0.6239670041687142,0.24655879123766655,0.0184381287071684,2.7286021116546793,5.3686900041347165,1.157115034681581,45.44741046137237,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,0.23086419564342647,-0.31311459575160416,NOT_SIGNIFICANT,-0.8658230519619748,0.3865872056813179,NOT_SIGNIFICANT,0,0,7.252333765760999,27.313846319364416,0.20941341876336367,41.75373469056994,LOW,47.18308019444543,1,NEIGHBOR_INFECTIOUS_PRESSURE
ALEOSAN,2031-11,2031,11,83,1204717000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.48889534007763596,0.3527877628803253,0.45371430723467404,0.07384165490651265,0.2195442463277721,0.5545736039339878,0.0,1.7962883621512131,0.0,2.4529830626748317,40494.12742249252,0.000631581069390208,22.44858463821129,3.110596968068281,0.005590690052146198,179.65444998263555,0.0,0,0,,0.13448600901708718,0.02420748162307569,0.00681979635330334,0.17729394043294883,0.00035370885564234544,0.00024354558536120679,13.877600900765017,14.32313147084515,8.337626062023203,5.013865971312043,6.799098901580367,46.92563766954853,67.07622860446415,0.5475531507801817,0.463951493446469,0.20926582232386648,0.04277049494315395,0.8009504661917342,0.6995867037525343,0.39561656476506807,0.02762081501313793,4.386985623539718,10.833634165686357,2.3983475155839633,50.87389603810707,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.09096313399725245,-0.18435900037590708,NOT_SIGNIFICANT,-0.11398804011122783,0.9092472742547832,NOT_SIGNIFICANT,0,0,7.824067020437489,24.354558536120678,0.43782630153544355,70.34362167002718,HIGH,63.396461626840285,1,TRANSMISSION_PRESSURE_PROXY+NEIGHBOR_INFECTIOUS_PRESSURE
ARAKAN,2031-11,2031,11,83,1204718000,Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.06036039295523658,0.08295920491218567,0.061741021908493746,0.06499166829720761,0.08999550362104879,0.21762154797080835,0.0,1.2102414877340428,0.0,1.7351996150035223,54582.26564807309,0.0005831239912521546,30.415488002860283,1.3941916060918067,0.0025057869029569816,78.73938784337628,0.0,0,0,,0.1609518348913883,0.028971330280449896,0.0,0.1008832977705933,0.00021242548202314256,0.0001969856060996947,10.702515898955662,11.594664090207141,7.272772112512606,3.4194334769503607,4.5507051431325936,31.532815878124673,46.775726610720234,0.39187071126418505,0.3243575782223517,0.13784534042867322,0.03129544907925133,0.7714155104752026,0.6741277616176649,0.2817506695006088,0.024300028643225252,3.205271569311021,5.872368124067009,0.8432447255585169,44.429647038618455,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.17908399285460191,0.2870460585161322,NOT_SIGNIFICANT,0.12251654054497224,0.9024899472121041,NOT_SIGNIFICANT,0,0,9.91731933933578,19.69856060996947,0.18482797768244486,40.71565131463842,LOW,45.328727154534,0,NONE
BANGA,2031-11,2031,11,83,1206302000,South Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,1.5196108602278482,1.3428552150726318,1.4460400849098016,0.027530311759320514,0.8515586361275346,0.4450172097842601,0.0,1.6115914935117102,0.0,2.2285473159510323,99540.18326825765,0.0007920686973206248,58.375654538414935,20.404609372931326,0.036673297058480304,414.06045759976377,2.0,0,0,,0.9451543042514619,0.17012777476526314,0.022375351908858896,0.3950925740769974,4.561637444417052e-05,8.842740143309086e-05,6.330441227564566,4.540662272206198,0.0,2.3832106982231793,4.332561187821591,184.55648124054377,191.27225312658854,0.6484508757698136,0.7344602629058253,0.2862747630909451,0.0801842461434313,0.9875402173641679,0.9648889382737594,0.5018198465118424,0.11051688419628274,4.17738916412942,4.19668622959181,1.525721037985039,16.90187287061132,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.9075723866721237,0.9064364501802062,LOW-HIGH,2.0442502140880165,0.04092883483053954,HOT_SPOT_95,1,5,12.667693670704754,8.842740143309085,0.3969176679253597,34.08842180142124,LOW,20.903173120980483,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
KORONADAL,2031-11,2031,11,83,1206306000,South Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,7.92947928392549,12.016298294067383,8.273271107060399,0.10105489275724343,0.3786527609335116,1.711012757834376,0.0,3.5689702657557003,0.0,4.551571818306916,227422.61129330617,0.0010696497266031724,155.57130798027057,87.43129834156797,0.15714066942847374,821.0198539505873,4.0,0,0,,0.9252500953416276,0.16654501716149298,0.12309364064514432,1.4503305583571682,0.00011443642964562969,4.853432486780705e-05,31.93452017626175,26.02543165709182,0.0,16.347939244390986,31.943418795588574,797.3274839325766,845.6188419725561,4.564040939577519,5.328586381697249,1.31536567395852,0.36427490862142353,0.9806674846479811,0.9428922871120855,3.5606488842646913,0.13681421046841424,47.80863106911714,21.02193392171481,0.5676319072559534,38.85550880265189,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-1.184531886955964,-0.42489389471741246,HIGH-LOW,0.09635501328511456,0.9232386200128314,NOT_SIGNIFICANT,0,0,6.755982968603792,4.853432486780706,0.637724872698204,37.03718634254854,LOW,34.03533255746798,0,NONE
NORALA,2031-11,2031,11,83,1206311000,South Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,1.6435134940010074,1.9874374866485596,1.6416781613685814,0.10041345450335677,0.6008000308532966,1.7236419828658205,0.0,3.5872048199018343,0.0,4.5727708132796945,52624.16847884534,0.0007734203385734162,29.810136385437502,10.859011470513765,0.01951695061351649,428.8852478614293,2.0,0,0,,0.9894916538684324,0.1781084976963178,0.02431709948167443,0.37227118196867814,0.00013638165359860512,8.454922920265118e-05,7.288087531269899,7.17697111639652,1.7135232378406775,3.5055668985595627,5.109736339810488,133.3730402734672,143.70186674967795,1.0651603275094514,0.8972527157202211,0.19635835552210892,0.06424750669188414,0.9636811249954627,0.9281232268596546,0.7686468755100272,0.10709906213137396,8.924695669733392,16.959309624666233,3.395544015027107,32.63177149278754,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,1.2918316448363047,0.689742815787963,HIGH-HIGH,2.2953853237404194,0.021711051678101244,HOT_SPOT_95,1,5,11.705475628861587,8.454922920265119,0.7074148489744391,64.10307969942312,MODERATE,45.4759798907307,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
POLOMOLOK,2031-11,2031,11,83,1206312000,South Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,4.373088999880364,5.823418140411377,4.445956825586503,0.06113822369312125,2.3247233535524594,1.061798841026413,0.0,2.6044153798411322,0.0,3.420245343426452,195104.21994793866,0.0009114530815466093,120.46947191909972,57.19693598022642,0.10280031269897241,575.5285559699118,3.0,0,0,,0.8797996466743946,0.15836393640139101,0.06723721945957326,0.9120823651561741,7.095975795715747e-05,8.463183073629835e-05,18.92032248245928,13.844548223925742,0.0,8.46235288078184,17.660917366204202,427.51630080882325,453.6395710558093,2.241480355088741,2.8376772537468207,0.7592514047378794,0.19538202011895883,0.9813456465865921,0.942414039881516,1.7884257080750103,0.12917905872755786,23.435846132009186,12.011962702940394,1.2663801192822046,31.908200781772432,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,0.07745499659749565,0.10208043268181732,NOT_SIGNIFICANT,0.5451451847230789,0.585653668170239,NOT_SIGNIFICANT,0,0,9.095988049204623,8.463183073629835,0.46748469377010554,38.9993441625716,LOW,32.693287992976025,0,NONE
SURALLAH,2031-11,2031,11,83,1206313000,South Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,2.165206455388821,1.2977546453475952,1.9709495091743723,0.027357957049024505,0.36698984000177703,0.413091092989956,0.0,1.5568399883486401,0.0,2.161724349544574,97867.28569895845,0.0006745509487535717,57.38706253329215,8.584906432624287,0.015429691304972992,181.13483188467913,2.0,0,0,,0.9304948091701392,0.16748906565062505,0.03265043281500777,0.40397334685316555,3.6539747639169904e-05,7.423686144708578e-05,4.078501658461373,3.5760459215704836,0.006302477250430291,2.0843718360432018,3.943123284802719,171.97859790116522,178.01239549926157,0.5526294569633534,0.6605740391581759,0.27310479171949736,0.07448971021697481,0.9882554565516067,0.9661046210789215,0.4339021175175832,0.12133572303988406,3.1066915531793993,3.174392271116662,2.3152623294383425,15.10556355643336,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-0.0010337044741477426,0.00083940282187496,NOT_SIGNIFICANT,-0.5293636091287667,0.596553237525751,NOT_SIGNIFICANT,0,0,8.646431947664123,7.4236861447085785,0.4127766944470034,25.799785843283235,LOW,18.358910360450448,0,NONE
TAMPAKAN,2031-11,2031,11,83,1206314000,South Cotabato,174.41155356842066,66.72041022054104,58.968955399419244,0.3381023458190002,0.08509396435514817,0.63511061668396,0.16231438511380636,0.005195363375046565,1.1641316920131666,0.07838758180059374,0.0,0.9474758268941343,0.0,1.407102839509907,44914.066858287224,0.0006090797669699999,25.269639603756843,2.069957776363116,0.0037203445086177777,114.95835972178567,1.0,0,0,,0.9567405113783194,0.1722132920480975,0.0,0.07507255498338945,2.9249438040404426e-05,7.542441615197676e-05,1.5451261941121388,1.313711215714054,0.00040470971487636406,0.8254597274824294,1.4082009850984973,88.93738331300078,91.17144873529658,0.21628420027560427,0.24094717940243565,0.13345199821497414,0.03770900149871781,0.9909416330588858,0.9754959973403287,0.16665248644953287,0.1268562561209091,1.228220723326353,2.7346014494782502,0.7838758180059374,13.356567860027718,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,-0.08020579186658569,-1.143920673762182,0.8597559312854521,LOW-HIGH,0.6448516617866509,0.5190233193080616,NOT_SIGNIFICANT,0,0,12.460410989747785,7.542441615197677,0.1671470882836289,17.724562111450112,LOW,10.08934095176539,0,NONE
