PERIOD,BASE_REGIONAL_SCENARIO_CASES,REGIONAL_SCENARIO_CASES,REGIONAL_DYNAMIC_RATIO,ALLOCATED_MUNICIPAL_CASES,NEW_INFECTIONS_ESTIMATE,NEW_ART_ENROLLMENTS,NEWLY_VIRALLY_SUPPRESSED,TREATMENT_INTERRUPTION,PLHIV_ATTRITION,TOTAL_POPULATION,PLHIV_UNDIAGNOSED,PLHIV_DIAGNOSED_NOT_ON_ART,PLHIV_ON_ART_UNSUPPRESSED,PLHIV_VIRALLY_SUPPRESSED,TOTAL_PLHIV,EFFECTIVE_INFECTIOUS_POOL,ACTIVE_TESTING_CENTERS,NEW_TESTING_CENTERS_OPENED,PENDING_TESTING_CENTERS,MEAN_TESTING_ACCESS_SCORE,MEAN_ART_COVERAGE,MEAN_VIRAL_SUPPRESSION_COVERAGE,LOWER_95_SUM,UPPER_95_SUM,HOT_SPOT_MUNICIPALITIES,HIGH_OR_CRITICAL_PRESSURE,ACTIVE_ALERTS,GLOBAL_MORANS_I,MAX_TRANSMISSION_PRESSURE,REGIONAL_PLHIV_PREVALENCE_PER_100K,REGIONAL_EFFECTIVE_INFECTIOUS_POOL_PER_100K
2025-11,111.66110124287971,90.91654862649304,0.8142186277451792,90.91654862649304,28.312045017793032,100.11925018183396,145.4721751399597,15.88756826943211,7.686696164215565,4545822.769860441,3051.112012162192,665.753662301779,1555.823388049948,2643.025777896516,7915.714840410435,4101.312460537502,17.0,0,32,0.20297190085260242,0.5039417383911559,0.28903004243060476,21.962807272282177,205.9366417755037,14,12,13,0.4592237760018,97.50757805243529,174.1316201963028,90.22156533971989
2025-12,35.21360200402157,31.113377884984722,0.8835613545422425,31.11337788498472,19.194643117914488,92.12148137840256,139.43616262008752,15.970954441948988,7.616276820463997,4550208.394649475,3036.3150241588264,619.9696361913174,1499.0705135068995,2773.6109518905046,7928.966125747547,4047.4981240999114,17.0,0,32,0.20285397164245683,0.5114428819397928,0.3027474175578093,2.815652313461061,113.24185650830674,14,11,13,0.46103081933990975,88.72242625881968,174.25501071711585,88.9519286382423
2026-01,19.346595459179078,19.883557064998136,1.0277548371211895,19.883557064998136,17.47252104227276,83.68663345041894,133.2172587359179,16.027277821224107,7.552853293306525,4554613.596259003,3031.0812308637123,571.5052996272757,1440.441374983373,2897.5785859661705,7940.6064914405315,3988.6349061833275,17.0,0,32,0.20273558417294715,0.5182499052741494,0.31591499100992104,0.7675746715506886,93.9737041712768,14,11,13,0.4613452566976427,87.64682957287879,174.34204512898006,87.57350808989483
2026-02,98.66297039995888,92.51484013364437,0.9376855344878501,92.51484013364438,27.238602086957194,87.59750367600098,128.06588009292759,16.11297086561304,7.483252158014358,4559086.870726359,2963.216909586478,591.8226995525986,1391.1627434449665,3016.01261195266,7962.214964536703,3915.788604472279,17.0,0,33,0.2026152922434695,0.5246929404540596,0.328132040286291,19.56166686260994,209.91852227844802,14,12,13,0.4611018570231075,94.36168636039491,174.6449495328031,85.88975633729065
2026-03,121.76608595243269,106.99084631329295,0.8786588275087399,106.99084631329296,25.836615937705325,131.78242208121023,177.3482697070524,12.059857118110408,7.367903162650116,4563656.125472813,2879.7843175755297,578.3941181550197,1339.1153824108264,3185.426773838163,7982.720591979538,3851.256150890743,43.0,26,7,0.5522119862381557,0.5386028164350493,0.3484919832664808,20.179670028089355,235.0597816440788,13,10,11,0.4747399336764686,88.18502394902899,174.91941488366407,84.38970958820298
2026-04,106.47189489115601,89.4109471586391,0.8397610209721734,89.41094715863909,23.688103575126956,128.33409298295288,174.07902858041786,11.861207989716398,7.257758690896667,4568321.279020881,2812.0690454534897,550.6685865262698,1287.269419941325,3351.364405523706,8001.37145744479,3768.4936805780103,46.0,3,4,0.5773594427861137,0.5521387984270811,0.3686413397019374,14.562934277954206,208.89064347850598,13,10,11,0.48751549932572114,86.46796535746844,175.14905298341247,82.49187065463363
2026-05,43.152005228376964,39.39725822008167,0.9129878904022249,39.39725822008167,17.082832418939727,113.3172016573229,167.28412458112115,11.82743752101599,7.161922076881272,4573054.359677438,2787.9327875364816,487.9878252287876,1227.5326321593723,3510.1936876326918,8013.646932557333,3689.433102125098,47.0,1,3,0.5908945531342107,0.5642077793534137,0.38828270300693724,2.5632160407661875,129.93914630377407,12,9,11,0.5004114262123625,84.62474978043956,175.23620543890885,80.67765681196349
2026-06,84.6964032231048,73.87587691029722,0.8722433786910118,73.87587691029722,20.183526762129134,107.37073601329402,158.95429079285248,11.922342523149045,7.066488493986874,4577807.0559162665,2732.5486797162744,465.853825859514,1170.42740726516,3660.3357250278577,8029.165637868806,3577.1133857525233,47.0,0,3,0.5907136663097247,0.5751510502593394,0.40667132704390024,12.40802857833365,184.44334149485854,11,11,12,0.5123650582890495,81.94671213705954,175.39327323750072,78.14032662494006
2026-07,59.61349599492325,52.60387508641176,0.8824155370940091,52.60387508641176,16.93554370324773,100.54407529323515,153.3662002173032,11.792645245024444,6.977645460894223,4582523.689821341,2695.1941310575376,429.1889143861465,1112.4428835237,3804.649169962461,8041.475098929845,3477.840105803336,49.0,2,1,0.6284320531929246,0.5858930848231277,0.42506250354284664,5.860731515216374,151.87376019591633,11,9,11,0.5193874823689668,85.84911408787192,175.48136448899314,75.89355432091452
2026-08,66.57522065673248,57.92889788570761,0.8701270129376507,57.92889788570761,16.989717422013896,93.98818480413,145.12557487148274,11.863337549206712,6.8932864116641825,4587156.141203984,2652.496037852865,404.5055051561336,1056.3846511022464,3940.4010360605753,8053.787230171821,3382.15539593196,49.0,0,1,0.6282531038532436,0.5955927719920459,0.4423382756754335,7.582352378625272,160.14790541450805,10,9,11,0.5245964489582815,85.74297331623615,175.57255480860863,73.73098477184713
2026-09,38.65280528802518,36.21734248281048,0.936991305364084,36.21734248281048,14.140819867355031,84.39887643513346,136.7475348265772,11.914502846060827,6.818343383065188,4591676.726238877,2628.510827283668,367.79536586260997,999.3610458328534,4067.473528865641,8063.140767844772,3310.389377774435,49.0,0,1,0.6280778853769714,0.6041744447412738,0.4586008418075207,2.2011638251899868,125.27594607567336,10,8,10,0.527258132853555,89.46245689351419,175.60340695956253,72.09543648526916
2026-10,88.23363036684363,78.11617718123954,0.8853333684272157,78.11617718123954,18.448296987870464,85.58264648888634,129.65077631840416,11.980477950670924,6.739623101934704,4596085.578692632,2566.8407208305343,371.861604997158,950.8285546777623,4187.164568152314,8076.695448657769,3230.293252935028,49.0,0,1,0.6279063958478253,0.6123584583200974,0.47364228329769564,13.33831223287256,191.40582046929555,10,10,12,0.5295768942117911,87.52739594124756,175.72987513768632,70.28357496019238
2026-11,121.97713467123003,100.73230878577618,0.8258294397329803,100.7323087857762,21.359244071899404,91.95507290228272,125.33404945208892,11.976895816891831,6.657671674418745,4600410.55854805,2485.45195707354,392.14374242241854,913.1917114667847,4302.320719993711,8093.108130956454,3167.3396620704707,50.0,1,0,0.6444211267606537,0.6209955503211824,0.4880595795333753,20.93566569792548,225.4376591663709,10,9,11,0.5322581373389043,90.74876243724748,175.92143196694917,68.8490651380064
2026-12,38.46688082146718,35.10578376600384,0.9126236132567418,35.10578376600384,14.037084874731725,82.56446992459352,119.35601223485591,12.047900759760669,6.590772077843531,4604699.727328176,2462.3522606201404,356.304091260497,872.3194873175748,4411.240163492121,8102.216002690333,3107.446536167221,50.0,0,7,0.644253395826369,0.6289338814870793,0.5019961181867209,2.27974966534767,123.18801890595746,10,7,10,0.5325648793348673,82.98645573160618,175.95536044630538,67.48423828214052
2027-01,21.00069958194576,22.845299985489348,1.0878351883634099,22.845299985489348,12.594633891521934,72.65975632371823,112.8970911117883,12.095331438782893,6.532214897891108,4609008.43140295,2450.135442442576,318.2019315582336,828.1924396813904,4513.4567683675195,8109.98658204972,3049.8454447534914,50.0,0,7,0.644085078443389,0.6357572706390746,0.5150886938949375,0.47919155242040645,101.84707980121814,10,7,10,0.5324094510525862,82.63220158207034,175.95946509434128,66.17140085866885
2027-02,107.09850245247559,106.69493879686193,0.9962318459514153,106.69493879686193,20.257377043202897,82.2969357820767,108.57219796543424,12.181397356127622,6.458274717418817,4613384.475744375,2361.994877175772,354.3548929967283,798.160015195002,4611.11464161848,8125.624426985983,2983.6789151631933,50.0,0,7,0.6439146069625947,0.6429616008713815,0.5269911032332651,20.02894089435575,235.94613893368643,10,8,10,0.5311297515893887,87.54501395581103,176.13152490775016,64.67440402702992
2027-03,132.17689881157682,121.26603996332048,0.917452603697336,121.26603996332048,22.3195914117377,92.95322301896212,106.2288501160013,12.306229270280083,6.380278822937892,4617855.363890867,2261.6772955397587,394.49922349027224,781.2056277439557,4706.201159760612,8143.583306534599,2914.122764858086,50.0,0,7,0.6437410766127089,0.6511274256362511,0.5382721926067159,23.261531164255516,259.09983502002723,10,8,10,0.5300414582390881,90.530693809704,176.34989978709638,63.10554435387802
2027-04,115.57507796384921,99.1710936119412,0.8580664219232539,99.1710936119412,20.58410293787306,96.66507483768008,104.67216689538468,12.446116121502666,6.306012635635486,4622421.005116241,2182.020469285554,408.9591940546036,769.5754360958631,4799.5071717521905,8160.0622711882115,2865.8907358968,50.0,0,7,0.6435644867491446,0.6597690074279419,0.549324639425184,16.793467755838464,226.1238531148651,10,9,11,0.5296635817416063,81.97516856296107,176.5322168222323,61.99977744832723
2027-05,46.84143523194083,41.60239824975979,0.8881537904157005,41.60239824975979,14.073620574970889,87.66030009538646,102.13281607522246,12.560103562797993,6.244336539556731,4627053.815529131,2153.596816660609,375.0100034376678,751.561377469159,4890.056416535525,8170.224614102961,2819.0861162232086,50.0,0,7,0.6433857398291984,0.6678605544641627,0.5603384537436539,2.8230461865944325,135.20220666396074,10,7,11,0.5195633446756281,83.7456514982811,176.5750937817577,60.92615795307817
2027-06,91.93781528707481,76.24404458551967,0.8293001562789858,76.24404458551969,17.545827945240497,87.6553907174538,99.90927640656231,12.678276901064283,6.178664385997135,4631706.165435042,2094.1387832129867,375.8246419265446,735.836994514774,4978.170445594718,8183.970865249024,2743.452585716618,50.0,0,7,0.6432063986743144,0.6756350140327846,0.5707290483913111,13.206666099897065,189.88475723281442,10,7,10,0.5155470764706674,80.86898206151724,176.69451759102097,59.23200841603763
2027-07,64.7103581123845,52.57108918781073,0.812406092646078,52.571089187810735,14.582291646282906,82.79515507213202,97.33827259540523,12.784352402840183,6.118785377960081,4636323.171091638,2055.3977625447205,357.9541116872239,717.9031253172016,5063.508307293413,8194.763306842558,2667.403275688613,50.0,0,7,0.6430282671392498,0.6830393186683428,0.5809445083297572,5.993036229085678,153.28976074828046,10,7,10,0.5147172177916954,86.72152726373936,176.75133946525722,57.53272964922685
2027-08,72.2672995134367,56.37669115262439,0.7801134334920352,56.37669115262439,14.816267323390157,79.76709919271713,94.70156198056797,12.884738546728315,6.060396010289314,4640857.406124094,2013.0131645117779,347.03085588191414,699.6583133458555,5146.010865428194,8205.713199167742,2593.8903142656027,50.0,0,7,0.6428529064849272,0.68999530644037,0.5907533685287931,7.457918714893626,159.06552786017937,10,6,10,0.5138042010263971,85.13280456197766,176.8145943967046,55.89248036026047
2027-09,41.95756062434899,34.033753687384916,0.8111471015222534,34.033753687384916,11.772760684960812,74.8006799769388,94.12398013117593,12.429012276085682,6.0059008815120345,4645281.593311609,1989.7789752103997,318.3099788741523,677.2159652984972,5228.186041793685,8213.490961176734,2542.0733435174475,57.0,7,0,0.655512025275883,0.6964488912925209,0.6004173015662783,2.0826487134646214,122.71098560369659,10,5,10,0.5135283754744503,89.4902534177515,176.81362897359594,54.723772767136175
2027-10,95.77746990514451,72.39737548698758,0.7558915009833528,72.39737548698758,16.374916641537418,76.92388465951103,91.51257635536696,12.520887036407672,5.946912226259771,4649595.875849828,1932.684825436299,325.91236623781253,659.5837683612651,5307.565402323546,8225.746362358923,2475.7555176698315,57.0,0,0,0.6553610273662074,0.7026913957860051,0.6093867041827815,12.150687825833781,183.98553641020172,10,7,10,0.5134988936986966,87.56151948477464,176.91314647545502,53.24668172838411
2027-11,132.40599187086826,92.39078587467957,0.6977840244932845,92.39078587467958,19.62697927981629,82.83230358595674,90.04630766135378,12.63374975595745,5.885047071769425,4653827.723494739,1858.8259404862579,347.68651759825764,649.3717884696941,5385.297686482087,8241.181933036296,2426.4329720426845,57.0,0,0,0.6552123831901748,0.709158337201238,0.6178263376565986,19.075157501823654,214.4097183585857,10,5,10,0.5116760093133099,89.67968658633403,177.08394944296893,52.138435632090435
2027-12,41.755739902178185,31.275866811162757,0.7490195811266478,31.275866811162757,11.715911966291248,74.4946309405346,87.6705688406769,12.722973698271128,5.834084052931227,4658024.513745876,1838.1524004212606,316.80978135237547,633.2671396381086,5460.478877745571,8248.708199157316,2381.4491604017066,57.0,0,0,0.6550647614211366,0.715342308604438,0.6264643968024629,1.924596222715314,117.61734217486071,10,6,10,0.5104592181586767,85.09127597056143,177.0859765725856,51.12573266572615
2028-01,22.665329645374143,19.490576438192225,0.8599290962516459,19.490576438192228,10.105669476454835,65.49880402951096,84.42651853025615,12.787668393374545,5.789376908970229,4662240.800015691,1827.7152735567386,283.24863002796707,611.5029733320184,5532.247923948136,8254.71480086486,2334.594404095769,57.0,0,0,0.6549166232323813,0.7206922967354092,0.6347774237074092,0.17183325034172636,96.64458384419592,10,5,11,0.509597140650224,81.98944428046406,177.05466437591724,50.07451361345196
2028-02,115.58771426348666,90.47385157541075,0.7827289617404503,90.47385157541073,18.274071889816472,73.55360576057386,82.7091656283557,12.880451593920371,5.733451644976877,4666523.698487967,1754.7018041082856,312.6734081972438,599.5638685636344,5602.135562318557,8269.074643187721,2276.3899915331203,57.0,0,0,0.6547666344974923,0.7261603164046709,0.6421580692898937,15.426901611746842,213.2066825729185,10,6,11,0.5059237408460063,86.15363742531163,177.1998853422097,48.78127999801457
2028-03,142.65396118723393,102.30927069000886,0.71718492664727,102.30927069000884,20.517917652484556,82.44188868399439,82.42675853003533,13.001491430578143,5.674388190464288,4670900.311964999,1672.399037906832,345.1273700568,596.811805546665,5671.577832451262,8285.91604596156,2219.415984856844,57.0,0,0,0.6546140230034154,0.7323646851286711,0.6492104572027424,17.846072493364822,232.64924143631916,10,8,12,0.5017548064682003,89.54299606536617,177.3944099114323,47.51580715973702
2028-04,124.73618941211255,83.1688149345029,0.6667577014055134,83.16881493450289,18.759510683174845,85.23995918827248,82.54733456304152,13.131407845651822,5.617765672664441,4675370.5432013385,1607.7544844864208,355.75994138440115,596.7423466352195,5740.978005789826,8301.234778295868,2187.543387524179,57.0,0,0,0.6544587850558821,0.7390125432200344,0.6563510635775003,12.496829461551815,203.34290791788257,10,7,12,0.4973050131298124,80.42788116754227,177.5524464123396,46.78866342915176
2028-05,50.554343032796,34.406261498690675,0.6805797372615521,34.406261498690675,11.935590013116794,77.08270327016554,81.54676699383553,13.236894259289059,5.569609303667464,4679907.197097315,1585.212712116841,325.9285592136049,589.5493353224495,5809.2176200390795,8309.908226691976,2156.9525891391486,57.0,0,0,0.6543016862646035,0.74536069970368,0.663807187126837,1.9384649418561812,124.0174931901622,10,6,13,0.5013072909633957,81.67000209451967,177.56566266626285,46.08964448006545
2028-06,99.22530829156312,61.002131846978116,0.6147839991358834,61.002131846978116,15.794122829884138,76.21680234888103,80.5407754438138,13.34196193913381,5.520259999119242,4684463.324156105,1540.0462960651325,323.6667786250762,582.527758477187,5876.2939115303825,8322.534744697778,2091.7719803390364,57.0,0,0,0.6541440563263616,0.751176864060344,0.6707798194992081,9.824400494223823,167.19042083660798,10,6,13,0.4878457574888082,80.29532932524724,177.66250195153495,44.65339646384924
2028-07,69.83965426315166,41.25056147277169,0.5906467021921677,41.25056147277169,12.779709361940096,71.45283677081729,79.0300941101471,13.433988476421808,5.4749375419442226,4688984.830560391,1511.6105788544137,306.5300371888828,572.2968546894092,5941.705904886762,8332.143375619467,2029.423808303327,57.0,0,0,0.6539874326596292,0.7567326532950176,0.6778204826942259,3.794658560574007,135.3590657906427,10,5,11,0.4809960122295867,84.14582463672603,177.6961043105715,43.28066482699169
2028-08,77.99560008282678,43.53025617425811,0.558111689993173,43.53025617425811,13.152049654742736,68.2184643500375,77.28455293704839,13.518386146524719,5.431451859675306,4693424.977972503,1481.1809657706062,295.0056522439309,560.6264483986147,6005.222947651557,8342.03601406471,1968.220545440942,57.0,0,0,0.6538331482115004,0.7618737673535108,0.6846206974785248,4.708108329328949,138.9135425376813,10,5,11,0.47631269879270643,84.18586355914738,177.73877399161836,41.935698443638216
2028-09,45.28334586930602,25.790389626444068,0.5695336581550022,25.79038962644407,10.085526808329538,62.0087688520438,74.9532186215928,13.585889831595424,5.391990906282599,4697756.890354035,1465.2675907733667,272.04622442303446,545.1424940464956,6066.26468072406,8348.720989966956,1930.5147820927716,57.0,0,0,0.6536819738563633,0.7665693159814235,0.6913223318415523,1.0406910133010143,109.07582966130497,10,5,12,0.47267759125077097,82.98220600715905,177.71717832205178,41.0943952007547
2028-10,103.36931489016948,54.00156216653977,0.5224138538977138,54.00156216653978,15.098431044509752,63.18157702655907,73.09859959920445,13.6596795338092,5.351727903104671,4701980.717250384,1426.0308325795163,276.1939999805706,532.738395827063,6125.31220814759,8360.27543653474,1877.2870660512708,57.0,0,0,0.6535339113579143,0.7709000814973731,0.6974038446241974,7.676679383927404,156.00883848784468,11,7,12,0.463439513352726,86.07634484499975,177.80326928740885,39.92545224960147
2028-11,142.9012134127156,67.5544417188875,0.4727352560945881,67.5544417188875,18.627183704269807,66.95466226751388,71.99927393159228,13.747127762086656,5.311583626613288,4706123.53875912,1376.7102620052997,290.1922224193534,525.2392533800726,6183.123539429742,8375.265277234466,1845.752082090953,57.0,0,0,0.6533881925667637,0.7751607025595083,0.7029943174686897,11.927468310496579,177.34723410886147,11,5,12,0.44293098886868054,88.60266671333677,177.96526606785173,39.22022163017057
2028-12,45.065527735228166,22.644797787555937,0.5024860225891524,22.644797787555937,10.08271841481517,60.46196397743858,70.19295082830945,13.815807296368002,5.275504015327761,4710232.0526792705,1363.7281005923016,265.8714137243905,513.1052724056686,6238.995871048968,8381.70065777133,1821.9569927771677,57.0,0,0,0.6532434851278554,0.7794790088173007,0.7090129758308024,0.7722833950213328,103.19453123373181,11,5,12,0.43748547397978954,77.6971921166331,177.9466608869866,38.680832969594434
2029-01,24.334078223185635,13.925408994329253,0.5722595639994718,13.925408994329253,8.315545134703274,53.55972011693501,67.72510764783411,13.865343519883027,5.243331965135066,4714360.0264131585,1357.7531968830074,239.81430940182756,496.60646717449094,6292.2732352572475,8386.447208716572,1788.5869625993657,57.0,0,0,0.653098249449857,0.7832455129645975,0.7148625327289603,0.0,86.96575402255505,10,5,12,0.4355280596663592,79.21406014726459,177.89153059439246,37.93912540786966
2029-02,124.09792950445676,63.47331562896144,0.5114776361090045,63.47331562896144,17.09555312888931,58.610879076105874,66.27326443741552,13.93309198613272,5.208333398337433,4718553.894936512,1311.2043987203833,258.29949837360175,486.6539913987632,6343.975047422191,8400.132935914939,1739.8781514220602,57.0,0,0,0.652951151097581,0.7866575833239917,0.719719664659983,8.689484016403934,172.52398744652947,9,5,12,0.41103244462794714,77.94695531181257,178.02346063969162,36.87312236253413
2029-03,153.15694519739404,70.95168134409012,0.46326127262883904,70.95168134409013,19.571976624543964,64.20947101793607,65.77641598976832,14.019112098344685,5.173181878235275,4722840.366255056,1259.9074254593522,278.72594322224967,482.8159559809147,6395.057693117225,8416.507017779742,1700.9836173419367,57.0,0,0,0.6528014180358074,0.7903662433057734,0.7242132096075338,9.374157773793861,185.5768809047962,9,5,12,0.3799404111482317,86.4211202401812,178.20858561970735,36.01611499502618
2029-04,133.9199666586778,59.4409106682901,0.44385398347497595,59.44091066829011,17.79674547550624,66.08821219409849,65.5928635850489,14.111486558846869,5.138566440552067,4727219.338943396,1218.5852835369642,285.84669920843487,481.0505964506315,6445.835210629711,8431.31778982574,1692.960625646503,57.0,0,0,0.6526490471036879,0.7944378736349558,0.7288119992827325,6.666487467784455,167.13519655438427,9,5,12,0.35071152840139774,76.01729678818853,178.35681370584055,35.81303308056159
2029-05,54.27643705737554,24.45548943142314,0.4505728591869669,24.45548943142314,10.599340560383435,60.18073024542862,64.64023072713876,14.186293631391852,5.10674137524256,4731664.0043110885,1205.2054231902905,263.9905827233902,474.3603445591348,6495.540850983099,8439.097201455914,1685.2341279837178,57.0,0,0,0.6524948045557388,0.7985400536508577,0.733829388705057,0.6955457989397464,107.36046665323823,10,4,12,0.354427144644825,75.91058669849467,178.35368685872305,35.61609882798687
2029-06,106.53083151514646,46.09187829066674,0.43266233479190896,46.09187829066674,14.882117856665376,59.99920914252793,63.77355255471878,14.262472867559513,5.075460590917049,4736128.086069636,1174.560810819997,264.02850986940166,468.381495676894,6544.2626783672295,8451.233494733522,1634.8141857183023,57.0,0,0,0.6523400205777942,0.8021647690592303,0.7383457737474723,6.024669538888102,144.20023904924273,9,3,10,0.3341057448711329,75.75331002493735,178.44182718772151,34.517947065806304
2029-07,74.9816409692778,33.37993102461659,0.4451747200130407,33.37993102461659,11.775755041981498,57.25782328704535,62.6564571736991,14.331431106124947,5.044935913680083,4740558.270238901,1153.5053502956391,254.17667025464212,460.8108494747852,6591.753016606445,8460.245886631512,1589.0032503089,57.0,0,0,0.6521862327346147,0.8058283458079492,0.7430393018000365,2.283810496828435,123.23537073102473,9,3,11,0.32974362507614663,78.27836839389694,178.46518077300541,33.51932746580968
2029-08,83.73807322353113,37.269802184943345,0.4450759463434872,37.269802184943345,12.279342425464812,55.9220481606675,61.50483282951117,14.397964921145277,5.014919863502653,4744908.495990643,1128.9688067164886,249.62248233302316,453.08876590509425,6637.980167625079,8469.660222579685,1541.001247307075,57.0,0,0,0.6520347737428185,0.8093204480562334,0.7475827680228467,3.5657124850731785,129.7363522909994,9,5,11,0.3263234496012417,76.14707623327061,178.49996959343653,32.476943414381786
2029-09,48.617359545713015,21.698696481093066,0.44631581566437445,21.698696481093066,9.050235344521766,51.66519435678881,59.94701125049839,14.452715830782152,4.9869068758551585,4749152.2806064915,1116.6142997344937,233.82776984776385,442.71120916114376,6682.541664065538,8475.69494280894,1516.520037860202,57.0,0,0,0.6518864139969114,0.8126302279593421,0.7521676567850817,0.5039356317904673,102.74343395744903,9,5,12,0.32369918953286253,75.12983274642056,178.46753361478966,31.932436533000253
2029-10,110.97994310124093,49.14772961255146,0.44285235907642045,49.14772961255146,14.469465917461001,54.14698709852888,58.929039965311595,14.516939929513397,4.958040686193398,4753289.777343335,1082.0999851576391,243.05343774855027,435.8625682916926,6725.979914320838,8486.99590551872,1472.7764365540581,57.0,0,0,0.6517411547603109,0.815683761071321,0.7561942910268972,6.478745229946899,149.531710749121,9,4,12,0.3172079228624423,79.04062546467239,178.5499370556405,30.984360422839796
2029-11,153.42240151723874,67.43602643261671,0.4395448498115154,67.43602643261671,18.266815794519005,59.92077291533718,58.8097253109322,14.60017276177409,4.927053033548699,4757347.6803321745,1033.0355190780729,264.85066139077077,434.9119502273819,6769.194163242263,8501.992293938489,1451.899082482698,57.0,0,0,0.6515982275959737,0.8188362042938122,0.7598175963453916,12.048219796148448,178.52024224773461,8,5,12,0.3093712942543127,81.20095264841221,178.71286408364526,30.51908710572361
2029-12,48.38350442002061,21.70876198598973,0.4486810586834397,21.708761985989735,9.061504583918861,54.89200789776169,58.04354518826418,14.66783326758894,4.898362105928625,4761372.016911795,1020.4680989853,246.03964644809184,429.7210510135492,6811.539478929791,8507.768275376731,1436.9259546460905,57.0,0,0,0.6514563002201277,0.8223119932492624,0.7641021755241799,0.7131997193481903,102.56729471841187,8,3,12,0.30554852162085866,74.35473935973862,178.68312421625967,30.178821346920802
2030-01,26.001508949105958,12.549061877901368,0.4826282160187037,12.549061877901368,7.126686114279816,49.05631533171141,56.615640438500385,14.718224826133309,4.872596155365998,4765415.780799962,1015.1791511661862,223.98151707903062,420.1627371554016,6852.357444190751,8511.680849591368,1409.394637578497,57.0,0,0,0.6513138334811709,0.8253955761436927,0.7683743234505873,0.0,85.29453624809616,8,2,12,0.30230773571056085,71.2692739778308,178.61360353665776,29.57548097391629
2030-02,132.6014240186507,58.159141734464704,0.4386011852051037,58.1591417344647,16.509075787453494,54.054989106475816,56.04873751843709,14.785570940939094,4.845732992289909,4769524.737758955,973.8458775673148,242.57979515918103,416.1877893571862,6892.510485912233,8525.123947995915,1363.939356750967,57.0,0,0,0.6511694936246939,0.828027008230615,0.7716659496887548,7.465950895872916,165.41638236178485,8,3,13,0.2930751785076137,73.62984994590639,178.7415815354717,28.59696577214605
2030-03,163.6516347421537,71.768711019261,0.4385456407590329,71.768711019261,19.17636533151023,60.89269791378103,56.47415539268163,14.874104942893744,4.816275947508894,4773725.209247972,921.8234369820027,268.0079173117057,418.6171639634663,6932.990236599215,8541.43875485639,1330.7410429544234,57.0,0,0,0.6510225093133806,0.8310314542960678,0.7746718588730159,9.584457125940663,188.38873303308398,8,4,13,0.2788308936329078,78.29876631769294,178.92606676038574,27.8763645711409
2030-04,143.0964912499459,62.34438172433035,0.4356807157167379,62.34438172433035,17.31393695541156,64.18779092805906,57.26921164219185,14.972380508389568,4.785626216616364,4778017.091655284,877.6055809378615,280.7995243500269,423.52809512762786,6974.164839854779,8556.098040270295,1328.7470834707428,57.0,0,0,0.6508728778471362,0.8345423847188995,0.7779175918440417,7.418622724602225,173.19611908105705,8,2,12,0.25857238383285486,69.71128647893771,179.07215223682138,27.809592514672545
2030-05,57.99559165254395,25.7894040016265,0.4446786948244757,25.7894040016265,9.666275163728432,59.12527241645039,57.27419809179509,15.054384723699028,4.756833687594851,4782373.957492845,862.4521356893933,262.20301901011135,423.37321461759126,7015.244417654751,8563.272786971846,1325.6965905236684,57.0,0,0,0.6507213654982832,0.8382709540441458,0.7817603302821369,0.8737528103988552,110.9520967283627,6,1,11,0.24348167283148545,65.59833924685086,179.0590376889124,27.720471094624802
2030-06,113.83058538693878,48.61398551981398,0.4270731399172096,48.61398551981397,14.313099554171226,59.793473923945285,57.34029873173945,15.139419731507271,4.7280548968214635,4786750.192229538,829.2126543882769,265.84355479708233,423.81859610922857,7056.290118511986,8575.164923806573,1276.083790815522,57.0,0,0,0.6505693019457783,0.8415700174673019,0.7851675324994943,7.061413673392955,149.4223391020019,6,1,10,0.22999180841077846,67.35986156058131,179.1437735298339,26.65866693622374
2030-07,80.11956692173791,35.273595123511285,0.4402619294980351,35.273595123511285,11.050363866471525,57.614327755871855,57.10095993995014,15.21785568936453,4.699406415533465,4791093.246787878,806.0373427650827,258.4102130406614,422.32987759515004,7096.997239813095,8583.77467321399,1231.016558027638,57.0,0,0,0.6504182238135784,0.8449991369878405,0.7888820092649794,2.791201966100962,127.60007846159652,5,1,11,0.217961208130664,71.8153940883105,179.1610856033508,25.69385513114269
2030-08,89.47601139162842,39.62513339095606,0.44285761931787987,39.62513339095606,11.63547140072735,56.81649605931322,56.77509443520516,15.294541514933137,4.670705580185985,4795357.723394916,779.0062354939218,256.2055758169727,420.3762566729981,7137.280190520072,8592.868258503964,1183.0768956747029,57.0,0,0,0.6502694627018576,0.8483141793449246,0.7925388755180327,4.313959109857248,134.82697639931698,5,2,11,0.2067672612984603,66.50129941819995,179.19139205365823,24.671295947388323
2030-09,51.94874026932709,23.111812920466292,0.4448965037581972,23.111812920466292,8.202040106446274,52.81738222901517,55.965279176366984,15.35914588950099,4.64358610057076,4799517.522791525,764.9008638912878,241.56892141504733,415.25337153030097,7176.657031792789,8598.380188629424,1159.771034632517,57.0,0,0,0.6501237880690145,0.8515251864299952,0.7963516264757241,0.7624616954369685,106.55423677454986,5,4,11,0.19992056316830878,68.43226365749632,179.15092814638544,24.164325458238224
